559	1
559	2
560	3
560	13
561	4
561	13
562	2
562	12
563	6
563	7
564	6
564	15
565	1
565	2
566	0
566	1
566	2
566	3
566	4
566	5
566	6
566	7
566	10
566	12
566	13
567	1
567	2
569	6
569	15
570	6
571	3
572	5
572	14
573	1
573	2
573	5
573	6
573	7
573	10
573	14
574	0
574	10
575	4
575	5
575	14
576	2
576	12
577	1
577	2
578	0
578	1
578	2
578	3
578	4
578	5
578	6
578	7
579	1
580	3
580	4
580	13
581	2
582	3
582	13
583	3
583	4
583	13
585	2
585	12
586	3
587	6
587	15
588	0
588	10
589	0
590	3
590	12
591	4
591	5
591	14
592	2
592	12
593	3
593	12
593	13
594	1
594	10
595	3
595	13
597	2
597	3
598	2
598	3
598	12
599	5
599	14
601	3
601	4
601	13
602	4
602	5
602	14
603	1
603	2
603	4
604	4
604	13
605	0
605	5
605	10
605	14
606	3
606	13
607	4
607	13
608	5
608	6
608	15
609	5
609	14
610	3
610	13
612	5
612	14
613	0
613	10
614	0
614	3
614	12
615	2
615	3
615	12
616	3
616	4
616	13
617	2
618	3
618	4
618	5
618	13
618	14
619	14
620	5
620	14
621	3
621	4
621	13
622	0
622	1
622	2
622	3
622	4
622	5
622	6
622	7
622	13
622	14
622	15
623	1
624	2
624	3
624	12
625	1
625	2
626	4
626	14
627	4
627	5
627	6
627	7
628	3
628	13
629	4
629	5
629	14
630	14
631	0
631	1
631	10
632	3
632	13
633	2
633	12
634	5
634	14
635	1
635	2
636	3
636	12
637	2
638	3
638	13
640	6
640	15
641	5
641	14
642	3
642	13
643	4
643	13
643	14
644	3
644	13
645	1
645	2
646	6
646	15
647	4
647	14
648	0
648	10
649	3
650	2
650	3
650 	12
651	3
652	0
652	2
652	3
652	4
652	6
652	7
652	12
652	13
652	15
653	3
653	4
653	13
654	5
654	14
655	0
655	10										
656	1
656	10										
657	3
657	4
657	13									
658	3
658	12										
659	3
659	4
659	13									
660	2											
661	4
661	13										
663	6
663	15										
664	5
664	14										
665	1
665	10										
666	3
666	12										
667	4
667	13										
668	1
668	2
668	12									
669	3
669	12										
670	0
670	10										
671	0
671	10										
672	6											
673	3
673	12										
674	3
674	4
674	13									
675	0											
676	1
676	2										
677	2
677	3
677	12									
678	3
678	12										
679	4
679	13										
680	1
680	10										
681	4
681	13										
682	3
682	12										
683	4
683	13										
684	0
684	10										
685	0
685	3
685	12									
686	4
686	13											
687	6
687	15										
688	1											
689	3
689	13										
690	3											
691	0
691	10								
692	2
692	12										
693	3
693	4
693	13									
694	1
694	2										
695	4
695	13										
696	4
696	5
696	14									
697	6											
698	0											
699	2
699	12										
700	4
700	13										
701	1											
702	10											
703	4
703	13										
704	14											
705	2											
706	6											
707	5
707	14										
708	4
708	14										
709	2											
711	2											
712	0
712	10										
713	3
713	12										
714	14											
715	2											
716	5
716	6
716	15									
717	0											
718	1											
719	4
719	5
719	14									
720	2											
721	3											
722	3											
723	4
723	13										
724	0											
725	4
725	5
725	14									
727	4
727	13										
729	6
729	15										
730	0											
732	2											
733	0
733	1
733	10									
734	2											
735	5
735	14										
736	1											
737	6
737	7										
738	6
738	7
738	10
738	15
739	2
739	3								
739	12											
740	0
740	1										
741	9											
742	2											
743	3
743	12										
744	1
744	2										
745	3
745	13										
746	0
746	1
746	2
746	3
746	5
746	6
746	7
746	10
746	12
746	13
746	14
746	15
747	5
747	14										
748	3
748	4
748	13									
749	3
749	4
749	13									
750	5
750	14										
751	6
751	15										
752	2											
753	13											
754	3
754	4
754	5
754	13
754	15							
755	1
755	2
755	3
755	12								
756	2
756	3
756	12									
757	5
757	14										
758	7											
759	3
759	13										
760	1
760	10										
761	2
761	3
761	12									
762	3
762	12										
763	3
763	4
763	13
763	14								
764	4
764	13										
765	1
765	2										
766	2											
767	4
767	13										
768	3
768	4
768	13
768	14								
769	1											
770	2											
771	4
771	13										
772	1											
773	4
773	13										
774	4
774	13										
775	0
775	1
775	10									
776	2
776	12										
777	0
777	1																					
779	3
779	4
779	13
779	14								
780	4
780	13										
781	3
781	4
781	13									
782	2
782	3
782	13									
783	3
783	13										
784	3
784	12										
785	2											
786	3
786	12										
787	3
787	4
787	13									
788	14											
789	4
789	5
789	14									
790	3
790	4
790	13									
791	2											
792	5
792	6
792	15									
793	5
793	6
793	15									
794	2
794	3										
795	3											
796	14											
797	2
797	3
797	12									
798	14											
799	4
799	5
799	14									
800	3
800	6
800	15									
801	4
801	13										
802	0
802	1
802	12									
803	4
803	13										
804	2											
805	3
805	13										
806	3
806	4
806	13									
807	0											
808	1
808	2										
809	2
809	12										
810	1
810	14
810	15									
811	6
811	15										
812	5
812	14
812	15									
813	4
813	13													
815	1											
816	5
816	14										
817	1											
818	4
818	14										
819	3
819	4
819	13									
820	3
820	13										
821	7											
822	4
822	13										
824	12											
826	5
826	6										
827	1											
828	3
828	13										
829	3
829	4
829	13									
831	0
831	1
831	4
831	5
831	9
831	10
831	14
831	15				
832	2
832	12										
833	6
833	15										
834	4
834	14										
835	2
835	3
835	7
835	13								
836	15											
837	4
837	13										
838	5
838	14										
839	4
839	13										
840	13											
841	4
841	5
841	14									
842	5
842	6
842	15									
843	5
843	14										
844	2
843	14												
846	1											
847	1											
848	7											
849	0
849	10										
850	4
850	9
850	10
850	11
850	12
850	14						
851	5
851	15										
852	4
852	5
852	14									
853	6
853	15										
854	3
854	13										
855	4
855	13
855	14									
856	3
856	12										
857	3
857	11
857	12
857	13								
860	5
860	6
860	15									
861	2											
862	4
862	13										
863	3
863	4
863	13									
864	1
864	2										
865	3
865	12										
866	2
866	12										
867	2											
868	5
868	14										
870	5
870	14
870	15									
871	5
871	14										
872	0
872	1										
873	1
873	10										
875	10											
876	1
876	6
876	10
876	15								
877	3
877	5
877	13									
878	5
878	14										
879	5
879	15										
880	4
880	13										
881	6
881	15										
882	6
882	15										
883	12											
884	3
884	13										
885	3
885	13										
886	5
886	14										
887	2
887	13										
888	5											
889	2
889	3										
890	6
890	15										
891	2											
892	1											
893	3
893	4
893	13									
894	3											
895	5
895	14										
896	5
896	14
896	15									
898	4
898	13										
899	6
899	15										
900	5
900	14										
901	3
901	4
901	13									
902	2
902	7
902	10									
903	5
903	14										
904	3
904	12										
905	3											
906	3
906	12										
907	5
907	6
907	15									
908	5
908	14										
909	0
909	10										
910	5
910	14
910	15									
911	5
911	14										
913	1
913	10										
914	1
914	10										
915	0											
916	3
916	4
916	13									
917	4
917	13										
918	2											
919	6
919	7										
920	14											
921	4
921	13										
922	0
922	1
922	10									
923	2
924	5											
924	15											
925	2
925	3
925	4
925	12
925	13							
926	1
926	10										
927	5
927	14										
928	12											
929	2											
930	2
930	12										
931	4
931	13										
932	1
932	2
932	3									
933	13											
935	12											
936	1											
937	5
937	6
937	15									
938	15											
939	1
939	10										
940	2											
941	0
941	1
941	10									
942	2
942	3
942	12									
943	3
943	12										
944	3
944	4
944	13									
945	4
945	9
945	10
945	11
945	12
945	13
945	14
945	16				
946	2
946	3
946	12									
947	5
947	14
948	2
948	3										
948	12											
949	3
949	13										
950	5
950	13
950	14									
951	1
951	2										
952	2											
953	3											
954	3
954	12										
955	4
955	13										
956	3
956	4
956	13									
957	3
957	13										
958	1
958	2										
959	5
959	14										
960	2
960	3										
961	13
962	5										
962	14											
964	5
964	14
964	15									
965	1
965	2
966	2										
968	4
968	5
968	14								
969	4
969	13
969	14									
970	4
970	13										
971	1											
972	10											
973	3											
974	10											
975	3											
976	5
976	14										
977	6
977	15										
978	5
978	15										
979	3
979	4
979	13									
981	2
981	3
981	12									
982	6
982	15										
983	0
983	1
983	10									
984	3
984	4
984	13									
985	3
985	13										
986	6											
987	9
987	10
987	11
987	12
987	14
987	16						
988	5
988	14										
989	1											
990	2
990	12										
991	2											
992	5
992	14										
993	0
993	10										
994	4
994	13
994	14									
995	2
995	3
995	12									
996	2											
997	3
997	12										
998	0
998	10										
999	6
999	15										
1000	14											




























